id,"name","description","chebi_name","chebi_id","created_at","updated_at",creator_id,updater_id,"chebi_definition"
1342,"sympathomimetic",NULL,"sympathomimetic agent","35524","2012-04-10 10:05:36","2015-10-29 22:49:43",NULL,NULL,"A drug that mimics the effects of stimulating postganglionic adrenergic sympathetic nerves. Included in this class are drugs that directly stimulate adrenergic receptors and drugs that act indirectly by provoking the release of adrenergic transmitters."
1343,"synergist","A substance, organ, or other agent that participates in an effect of synergy, which refers to the creation of a whole that is greater than the simple sum of its parts.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:10",NULL,NULL,NULL
1344,"systolic depressant","An agent that reduces systolic blood pressure, which is the pressure created as the heart contracts and pushes blood through the arteries.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:14",NULL,NULL,NULL
1345,"tachycardic",NULL,"cardiovascular drug","38070","2012-04-10 10:05:36","2015-10-27 17:53:54",NULL,NULL,"A drug used for the treatment or prevention of cardiac arrhythmias. Anti-arrhythmia drugs may affect the polarisation-repolarisation phase of the action potential, its excitability or refractoriness, or impulse conduction or membrane responsiveness within cardiac fibres."
1346,"taenicide","An agent, or drug, that destroys tapeworms.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:16",NULL,NULL,NULL
1347,"teratogenic",NULL,"teratogenic agent","50905","2012-04-10 10:05:36","2015-10-29 22:49:46",NULL,NULL,"A role played by a chemical compound  in biological systems with adverse consequences in embryo developments, leading to birth defects, embryo death or altered development, growth retardation and functional defect."
1348,"teratologic","Pertaining to deformity, either congenital or resulting from accident.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:18",NULL,NULL,NULL
1349,"termiticide","An agent that kills termites, eusocial insects that are classified at the taxonomic rank of infraorder Isoptera, or as epifamily Termitoidae within the cockroach order Blattodea. 
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:13",NULL,NULL,NULL
1350,"termitifuge",NULL,"pesticide","25944","2012-04-10 10:05:36","2015-10-27 17:53:55",NULL,NULL,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
1351,"testosterogenic","An agent that promotes production of testosterone. It may be used in treating premature ejaculation or impotence.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:14",NULL,NULL,NULL
1352,"testosterone-hydroxylase inducer","An agent that stimulates the activity of testosterone hydroxylase. Hydroxylation is the first step in the oxidative degradation of organic compounds.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:16",NULL,NULL,NULL
1353,"testosterone inducer","An agent that stimulates the production and activity of testosterone. 
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:16",NULL,NULL,NULL
1354,"testosteronigenic","An agent that stimulates production of testosterone.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:15",NULL,NULL,NULL
1355,"thermogenic","Tending to produce heat. The term is commonly applied to drugs which increase heat through metabolic stimulation, or to microorganisms which create heat within organic waste.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:19",NULL,NULL,NULL
1356,"thymoprotective","An agent that acts to alleviate or prevent certain conditions affecting the thymus.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:11",NULL,NULL,NULL
1357,"thyroid-peroxidase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:36","2015-10-27 17:53:58",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1358,"thyrostimulant","An agent that induces activity of the thyroid gland, in production of hormones regulating growth and development through metabolism.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:12",NULL,NULL,NULL
1359,"thyrotropic","Something exerting or characterized by a direct influence on the secretory activity of the thyroid gland.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:19",NULL,NULL,NULL
1360,"tineacide",NULL,"pharmaceutical","52217","2012-04-10 10:05:36","2015-10-27 17:53:59",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
1361,"tinnitigenic",NULL,"pharmaceutical","52217","2012-04-10 10:05:36","2015-10-27 17:53:59",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
1362,"tissue thromboplastin inhibitor",NULL,"platelet aggregation inhibitor","50427","2012-04-10 10:05:36","2015-10-27 17:54:00",NULL,NULL,"A drug or agent which antagonizes or impairs any mechanism leading to blood platelet aggregation, whether during the phases of activation and shape change or following the dense-granule release reaction and stimulation of the prostaglandin-thromboxane system."
1363,"TNF-alpha inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:36","2015-10-27 17:54:01",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1364,"TNF inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:36","2015-10-27 17:54:02",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1365,"tonic","In physiology, a physiological response which is slow and may be graded. This term is typically used in opposition to a fast response. For instance, tonic muscles are contrasted by the more typical and much faster twitch muscles, while tonic sensory nerve endings are contrasted to the much faster phasic sensory nerve endings.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:18",NULL,NULL,NULL
1366,"topoisomerase-II inhibitor",NULL,"topoisomerase II inhibitor","50750","2012-04-10 10:05:36","2015-10-27 17:54:02",NULL,NULL,"A topoisomerase inhibitor that inhibits DNA topoisomerase (ATP-hydrolysing), EC 5.99.1.3 (topoisomerase II), which catalyses ATP-dependent breakage of both strands of DNA, passage of the unbroken strands through the breaks, and rejoining of the broken strands."
1367,"topoisomerase-I antagonist",NULL,"topoisomerase I inhibitor","50276","2012-04-10 10:05:36","2015-10-27 17:54:03",NULL,NULL,"A topoisomerase inhibitor that inhibits the bacterial enzymes of the DNA topoisomerases, Type I class (EC 5.99.1.2) that catalyze ATP-independent breakage of one of the two strands of DNA, passage of the unbroken strand through the break, and rejoining of the broken strand. These bacterial enzymes reduce the topological stress in the DNA structure by relaxing negatively, but not positively, supercoiled DNA."
1368,"topoisomerase-I inhibitor",NULL,"topoisomerase I inhibitor","50276","2012-04-10 10:05:36","2015-10-27 17:54:03",NULL,NULL,"A topoisomerase inhibitor that inhibits the bacterial enzymes of the DNA topoisomerases, Type I class (EC 5.99.1.2) that catalyze ATP-independent breakage of one of the two strands of DNA, passage of the unbroken strand through the break, and rejoining of the broken strand. These bacterial enzymes reduce the topological stress in the DNA structure by relaxing negatively, but not positively, supercoiled DNA."
1369,"topoisomerase-II poison",NULL,"topoisomerase II inhibitor","50750","2012-04-10 10:05:36","2015-10-27 17:54:04",NULL,NULL,"A topoisomerase inhibitor that inhibits DNA topoisomerase (ATP-hydrolysing), EC 5.99.1.3 (topoisomerase II), which catalyses ATP-dependent breakage of both strands of DNA, passage of the unbroken strands through the breaks, and rejoining of the broken strands."
1370,"popoisomerase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:36","2015-10-27 17:54:04",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1371,"toxic",NULL,"aetiopathogenetic role","52209","2012-04-10 10:05:36","2015-10-27 17:54:05",NULL,NULL,"A role played by the molecular entity or part thereof which causes the development of a pathological process."
1372,"tracheorelaxant","An agent that reduces smooth muscle contractility of the trachea that assist in breathing.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:14",NULL,NULL,NULL
1373,"tranquilizer","An agent, or drug, that induces tranquility in an individual.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:16",NULL,NULL,NULL
1374,"transdermal","A route of administration wherein active ingredients are delivered across the skin for systemic distribution. Examples includetransdermal patches used for medicine delivery, and transdermal implants used for medical or aesthetic purposes.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:10",NULL,NULL,NULL
1375,"trematodicide","An agent, or drug, that may be used to treat schistosome infections and infections due to liver fluke.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:16",NULL,NULL,NULL
1376,"tremorigenic","An agent that induces tremors, involuntary muscle contractions and relaxation involving oscillations or twitching movements of one or more body parts.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:12",NULL,NULL,NULL
1377,"tremorilytic","An agent that supresses tremors, involuntary muscle contractions.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:16",NULL,NULL,NULL
1378,"tremorogenic","An agent that induces tremors.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:12",NULL,NULL,NULL
1379,"trichomonicide","An agent that kills Trichomonas organisms, such as in treating vaginitis that is caused by Trichomonas vaginalis.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:13",NULL,NULL,NULL
1380,"trichomonistat","An agent that inhibits growth of protozoan parasites of the genus Trichomonas, such as Trichomonas vaginalis.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:13",NULL,NULL,NULL
1381,"trichuricide","An agent that kills parasitic whipworms of the genus Trichuris. 
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:13",NULL,NULL,NULL
1382,"triglycerigenic","An agent that stimulates production of triglycerides, a blood lipid that enables the bidirectional transference of adipose fat and blood glucose from the liver.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:15",NULL,NULL,NULL
1383,"triglycerolytic","An agent that promotes the breakdown of tryglycerides.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:14",NULL,NULL,NULL
1384,"trypanocide","An agent that kills trypanosomes, protozoans of the genus Trypanosoma.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:13",NULL,NULL,NULL
1385,"trypanosomastat","An agent that inhibits growth of flagellate protozoan parasites of the genus Trypanosoma.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:13",NULL,NULL,NULL
1386,"trypsin enhancer","An agent that increases the activity of trypsin, a serine protease that hydrolyses proteins in the digestive system of many vertebrates.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:12",NULL,NULL,NULL
1387,"tumor promoter",NULL,"carcinogenic agent","50903","2012-04-10 10:05:36","2015-10-27 17:54:05",NULL,NULL,"A role played by a chemical compound which is known to  induce a process of carcinogenesis  by corrupting  normal cellular pathways, leading to the acquistion of tumoral capabilities."
1388,"tumorigenic",NULL,"carcinogenic agent","50903","2012-04-10 10:05:36","2015-10-27 17:54:06",NULL,NULL,"A role played by a chemical compound which is known to  induce a process of carcinogenesis  by corrupting  normal cellular pathways, leading to the acquistion of tumoral capabilities."
1389,"tyrosinase inhibitor",NULL,"tyrosinase inhibitor","59997","2012-04-10 10:05:36","2015-10-27 17:54:07",NULL,NULL,"Any EC 1.14.18.* (oxidoreductase acting on paired donors, miscellaneous compound as one donor, incorporating 1 atom of oxygen) inhibitor that interferes with the action of tyrosinase (monophenol monooxygenase), EC 1.14.18.1, an enzyme that catalyses the oxidation of phenols (such as tyrosine) and is widespread in plants and animals."
1390,"tyrosine-kinase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:36","2015-10-27 17:54:07",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1391,"ubiquiot",NULL,NULL,NULL,"2012-04-10 10:05:36","2012-04-10 10:05:36",NULL,NULL,NULL
1392,"ulcerogenic","An agent that causes production of ulcers.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:12",NULL,NULL,NULL
1393,"urate-solvent","A solvent, such as an organic alkaline solvent, that decomposes uric acid.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:10",NULL,NULL,NULL
1394,"urease inhibitor",NULL,"urease inhibitor","50635","2012-04-10 10:05:36","2015-10-27 17:54:08",NULL,NULL,"EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor that interferes with the activity of urease (EC 3.5.1.5), reducing hydrolysis."
1395,"uricogenic","An agent that promotes breakdown of purines in the body, which leads to production of uric acid.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:14",NULL,NULL,NULL
1396,"uricosuric","A sunstance that increases the excretion of uric acid in the urine, thus reducing the concentration of uric acid in blood plasma.
",NULL,NULL,"2012-04-10 10:05:37","2015-11-11 02:32:11",NULL,NULL,NULL
1397,"urinary acidulant","An agent, or nutritional factor, that affects the acidity of urine. Very acidic urine, for instance, may be indicative of formation of kydney stones.
",NULL,NULL,"2012-04-10 10:05:37","2015-11-11 02:32:17",NULL,NULL,NULL
1398,"urinary antiseptic","An agent that prevents growth of microorganisms in urine.
",NULL,NULL,"2012-04-10 10:05:37","2015-11-11 02:32:13",NULL,NULL,NULL
1399,"urine acidifier","A substance that decreases pH of urine.
",NULL,NULL,"2012-04-10 10:05:37","2015-11-11 02:32:10",NULL,NULL,NULL
1400,"urine deodorant","An agent that reduces the odors of urine.
",NULL,NULL,"2012-04-10 10:05:37","2015-11-11 02:32:14",NULL,NULL,NULL
1401,"urokinase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:37","2015-10-27 17:54:08",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1402,"uteroactive",NULL,"pharmaceutical","52217","2012-04-10 10:05:37","2015-10-27 17:54:09",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
1403,"utero relaxant",NULL,"pharmaceutical","52217","2012-04-10 10:05:37","2015-10-27 17:54:09",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
