"CustomerKey","MaritalStatus","Gender","EstimatedYearlyIncome","SentimentRating","WebActivity","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity"
25633,"M","F",30000,1,0,1,77,0,0,3,0.2,1
25634,"S","F",40000,0,0,0,43,1,1,3,0.0,3
25635,"M","M",40000,0,0,0,44,1,0,3,0.0,4
25636,"S","M",40000,0,0,0,44,1,0,3,0.0,4
25637,"M","F",80000,0,0,0,44,1,0,3,0.0,4
25638,"S","M",30000,2,2,0,45,0,1,3,0.0,3
25639,"M","M",30000,2,2,1,45,1,0,3,0.0,2
25640,"S","F",30000,2,2,1,44,1,1,3,0.0,2
25641,"M","F",40000,1,0,0,45,1,1,3,0.0,2
25642,"M","M",40000,1,0,0,45,1,1,3,0.0,3
25643,"M","M",30000,2,2,2,46,0,1,3,0.0,3
25644,"M","M",30000,2,2,2,46,0,1,3,0.0,2
25645,"S","M",30000,2,2,2,46,0,1,3,0.0,2
25646,"M","M",40000,1,0,0,45,1,1,3,0.0,2
25647,"M","F",40000,1,0,0,46,1,1,3,0.0,3
25648,"M","F",30000,2,2,3,47,0,1,3,0.0,3
25649,"S","F",30000,3,3,0,46,1,1,3,0.0,2
25650,"M","F",30000,3,3,0,47,0,1,3,0.0,2
25651,"M","M",40000,1,0,0,47,1,1,3,0.0,2
25652,"S","F",20000,0,0,1,32,0,0,3,0.1,3
25653,"S","M",20000,0,0,1,33,0,0,3,0.1,1
25654,"M","F",20000,4,4,2,31,0,0,3,0.0,1
25655,"M","F",40000,1,0,0,47,1,1,3,0.0,1
25656,"M","F",40000,1,0,0,47,1,1,3,0.0,3
25657,"M","F",40000,1,0,0,48,1,1,3,0.0,3
25658,"M","M",40000,1,0,0,48,1,1,3,0.0,3
25659,"M","M",40000,1,0,1,48,1,0,3,0.0,3
25660,"M","M",40000,1,0,1,48,1,1,3,0.0,3
25661,"M","M",40000,1,0,1,48,1,1,3,0.0,3
25662,"M","M",30000,3,3,2,32,0,1,3,0.0,3
25663,"M","M",30000,3,3,2,32,0,1,3,0.0,2
25664,"M","M",30000,4,4,1,32,0,1,3,0.0,2
25665,"S","F",20000,0,0,1,33,0,1,3,0.1,2
25666,"M","M",30000,5,5,3,32,0,0,3,0.0,1
25667,"S","F",30000,0,0,1,32,0,1,3,0.2,2
25668,"S","F",30000,0,0,1,33,0,0,3,0.2,2
25669,"S","F",30000,0,0,1,32,0,1,3,0.2,2
25670,"S","F",20000,0,0,1,34,0,0,3,0.1,2
25671,"S","M",20000,0,0,1,33,0,0,3,0.1,1
25672,"S","F",10000,0,0,2,35,0,0,3,0.0,1
25673,"S","M",20000,0,0,1,34,0,1,3,0.2,1
25674,"S","M",30000,0,0,1,34,1,1,3,0.0,1
25675,"S","M",30000,0,0,1,34,1,0,3,0.0,2
25676,"S","F",30000,0,0,1,34,0,0,3,0.2,2
25677,"M","F",20000,0,0,2,36,0,1,3,0.1,2
25678,"S","F",20000,0,0,2,35,0,1,3,0.0,1
25679,"S","F",30000,0,0,1,35,0,0,3,0.2,1
25680,"S","M",30000,0,0,1,35,0,0,3,0.2,2
25681,"S","F",30000,0,0,1,35,1,0,3,0.2,2
25682,"M","F",10000,0,0,2,36,0,0,3,0.1,2
25683,"S","F",10000,0,0,0,40,1,1,3,0.0,1
25684,"S","M",10000,1,0,0,48,0,0,3,0.0,1
25685,"M","F",10000,1,0,0,47,0,0,3,0.0,1
25686,"S","F",20000,1,0,0,48,0,1,3,0.0,1
25687,"S","F",10000,1,0,0,49,0,0,3,0.0,1
25688,"S","M",10000,1,0,0,49,0,0,3,0.0,1
25689,"S","F",20000,1,0,0,48,0,1,3,0.0,1
25690,"M","M",20000,1,0,0,49,0,1,3,0.0,2
25691,"M","M",20000,1,0,0,49,0,1,3,0.0,2
25692,"M","M",30000,1,0,0,75,0,0,3,0.0,2
25693,"S","F",30000,5,0,0,48,1,1,3,0.0,2
25694,"S","F",30000,4,0,0,48,1,1,3,0.0,2
25695,"S","F",10000,1,0,0,52,0,1,3,0.0,2
25696,"M","M",10000,1,0,0,53,0,0,3,0.0,1
25697,"S","M",10000,2,0,0,54,0,1,3,0.0,1
25698,"M","F",10000,2,0,0,54,0,0,3,0.1,1
25699,"S","M",10000,2,0,0,54,0,1,3,0.0,1
25700,"S","F",10000,2,0,1,56,1,1,3,0.0,1
25701,"M","M",20000,1,0,0,70,1,1,3,0.0,1
25702,"S","F",20000,1,0,0,68,1,1,3,0.0,2
25703,"M","F",30000,1,0,0,68,1,1,3,0.0,1
25704,"S","M",10000,0,0,1,30,1,1,1,0.1,2
25705,"S","M",10000,0,0,1,31,1,1,1,0.2,1
25706,"S","M",10000,0,0,1,32,1,1,1,0.0,1
25707,"M","M",10000,0,0,1,31,1,0,1,0.2,1
25708,"S","F",10000,0,0,1,32,1,1,1,0.0,1
25709,"M","F",10000,1,1,0,31,1,0,1,0.2,1
25710,"M","F",20000,0,0,0,30,1,1,1,0.0,1
25711,"S","M",20000,0,0,0,31,1,0,1,0.0,2
25712,"S","M",20000,0,0,0,31,1,0,1,0.0,2
25713,"S","F",20000,0,0,0,31,1,1,1,0.0,2
25714,"S","M",20000,0,0,0,32,1,1,1,0.0,2
25715,"S","F",20000,0,0,0,32,1,1,1,0.0,2
25716,"S","M",20000,0,0,0,31,1,0,1,0.0,2
25717,"M","M",20000,0,0,0,32,1,0,1,0.0,2
25718,"S","M",20000,0,0,0,33,1,1,1,0.0,2
25719,"S","F",20000,2,0,0,67,0,0,3,0.0,1
25720,"M","M",20000,2,0,1,67,1,0,3,0.0,1
25721,"M","F",30000,1,0,0,66,1,0,3,0.0,1
25722,"S","M",20000,1,1,0,49,1,1,3,0.0,2
25723,"S","F",30000,4,0,0,48,1,0,3,0.0,1
25724,"M","F",30000,4,0,0,49,1,0,3,0.0,2
25725,"M","M",30000,4,0,0,49,1,1,3,0.0,2
25726,"S","M",30000,4,0,0,48,1,1,3,0.0,2
25727,"M","F",30000,4,0,0,48,1,1,3,0.0,2
25728,"M","M",30000,3,0,0,49,1,1,3,0.0,2
25729,"M","F",20000,1,1,0,50,1,0,3,0.1,2
25730,"S","F",20000,1,1,0,50,1,1,3,0.1,1
25731,"S","F",20000,1,1,0,50,1,1,3,0.1,1
25732,"M","F",20000,1,1,0,50,1,1,3,0.0,1
25733,"S","F",10000,1,1,1,50,0,0,3,0.2,1
25734,"S","M",30000,1,0,0,52,1,1,3,0.0,1
25735,"S","F",30000,3,0,0,50,1,0,3,0.0,2
25736,"M","M",30000,3,0,0,50,1,1,3,0.0,2
25737,"M","M",40000,3,0,0,50,1,1,3,0.0,2
25738,"M","F",30000,0,0,0,51,1,1,3,0.0,2
25739,"S","M",30000,1,0,0,52,1,1,3,0.0,2
25740,"M","F",10000,1,1,2,40,0,0,3,0.0,2
25741,"M","F",30000,0,0,0,40,1,1,3,0.0,1
25742,"S","F",10000,2,2,0,41,1,1,3,0.0,2
25743,"M","M",30000,0,0,0,40,1,1,3,0.0,1
25744,"M","M",30000,0,0,0,40,1,0,3,0.0,2
25745,"S","F",20000,0,0,1,41,1,1,3,0.2,2
25746,"S","F",20000,0,0,1,41,1,0,3,0.2,1
25747,"S","M",20000,0,0,1,41,1,1,3,0.2,1
25748,"S","F",30000,1,0,0,41,1,0,3,0.0,1
25749,"M","F",30000,1,0,0,41,1,0,3,0.0,2
25750,"S","M",40000,0,0,0,41,1,0,3,0.0,2
25751,"M","F",60000,0,0,0,41,1,1,3,0.0,2
25752,"S","F",20000,2,0,1,57,1,1,3,0.0,3
25753,"S","F",10000,3,0,2,59,0,0,3,0.0,1
25754,"S","M",10000,4,0,2,58,0,0,3,0.0,1
25755,"M","M",10000,3,3,0,42,0,0,3,0.0,1
25756,"M","F",20000,1,1,0,42,1,1,3,0.2,1
25757,"S","M",20000,1,1,0,42,1,1,3,0.0,1
25758,"M","F",20000,1,1,0,42,1,0,3,0.1,1
25759,"S","F",20000,1,1,1,42,1,0,3,0.2,1
25760,"M","F",30000,1,0,0,41,1,1,3,0.1,1
25761,"S","F",30000,1,0,0,42,1,1,3,0.1,2
25762,"M","F",30000,1,0,0,42,1,1,3,0.1,2
25763,"M","F",90000,4,4,3,41,0,1,2,0.1,2
25764,"S","F",90000,4,4,3,42,0,1,2,0.1,3
25765,"S","F",100000,2,0,3,41,1,0,2,0.0,3
25766,"M","F",100000,3,0,3,42,0,0,2,0.1,5
25767,"S","F",100000,3,0,3,41,1,1,2,0.0,5
25768,"M","M",120000,2,4,4,53,0,0,3,0.5,5
25769,"S","M",130000,2,4,2,53,1,1,3,0.5,4
25770,"M","M",90000,2,1,2,54,1,0,3,0.2,4
25771,"S","F",120000,3,4,4,54,0,1,3,0.5,4
25772,"S","M",120000,3,4,4,53,0,0,3,0.5,4
25773,"S","M",120000,3,4,4,54,0,1,3,0.5,4
25774,"M","M",130000,3,4,3,54,1,0,3,0.0,4
25775,"M","F",130000,3,4,3,54,1,1,3,0.0,4
25776,"M","M",160000,2,4,3,54,1,1,3,0.0,4
25777,"M","F",90000,2,1,2,55,1,1,3,0.2,4
25778,"M","M",130000,3,4,3,55,1,1,3,0.0,4
25779,"M","M",90000,5,0,2,66,1,1,3,0.2,4
25780,"S","F",90000,5,0,2,66,1,0,3,0.2,4
25781,"S","M",160000,3,4,3,66,0,0,3,0.5,4
25782,"M","M",130000,4,4,4,64,0,0,3,0.5,5
25783,"S","M",130000,4,4,4,64,0,0,3,0.5,4
25784,"S","M",160000,3,4,4,63,0,0,3,0.0,4
25785,"S","M",90000,3,2,1,56,0,0,3,1.0,5
25786,"M","F",90000,3,2,1,57,1,1,3,1.0,4
25787,"M","M",100000,3,4,3,56,0,1,3,1.0,4
25788,"S","F",110000,3,4,4,56,0,1,3,0.5,4
25789,"S","F",90000,4,2,2,57,0,0,3,1.0,4
25790,"M","M",100000,3,4,3,57,0,1,3,0.2,4
25791,"S","M",100000,3,4,4,57,0,0,3,0.2,5
25792,"S","F",110000,3,4,4,57,0,0,3,1.0,5
25793,"M","F",110000,2,5,1,57,1,1,3,1.0,5
25794,"S","F",90000,4,1,2,57,0,0,3,1.0,4
25795,"S","F",110000,4,5,2,58,1,1,3,1.0,4
25796,"M","M",130000,4,5,3,58,1,1,3,0.0,4
25797,"M","M",80000,4,2,2,58,0,1,3,1.0,4
25798,"S","M",130000,4,5,3,59,1,1,3,0.0,4
25799,"S","F",130000,4,5,3,59,0,0,3,1.0,4
25800,"S","F",110000,4,5,3,60,0,0,3,1.0,4
25801,"M","M",150000,4,5,4,60,0,0,3,1.0,5
25802,"S","M",120000,4,5,3,60,0,0,3,1.0,5
25803,"M","M",120000,4,5,3,61,0,0,3,1.0,5
25804,"M","M",150000,4,5,4,61,0,1,3,0.0,5
25805,"M","F",170000,5,5,4,61,1,1,3,1.0,5
25806,"S","M",70000,5,1,3,62,0,0,3,1.0,5
25807,"M","F",90000,5,0,2,62,0,1,3,1.0,3
25808,"S","F",90000,5,0,2,63,0,1,3,1.0,3
25809,"M","M",60000,0,0,3,34,0,1,1,1.0,3
25810,"S","M",60000,0,0,4,35,0,1,1,1.0,4
25811,"S","M",70000,0,0,2,34,0,1,1,0.5,4
25812,"S","F",70000,0,0,3,34,0,0,1,1.0,4
25813,"S","M",80000,0,0,3,34,0,1,1,1.0,4
25814,"S","F",80000,0,0,3,35,0,1,1,1.0,4
25815,"M","F",80000,0,0,3,35,0,0,1,1.0,4
25816,"M","F",80000,0,0,3,35,0,1,1,1.0,4
25817,"M","M",80000,0,0,3,36,0,0,1,1.0,4
25818,"S","M",80000,0,0,3,35,0,1,1,1.0,4
25819,"M","M",90000,0,0,3,37,1,1,1,1.0,4
25820,"M","M",90000,0,0,3,36,0,0,1,1.0,4
25821,"S","F",110000,0,5,3,37,1,1,1,1.0,4
25822,"M","M",110000,0,5,3,37,1,1,1,1.0,5
25823,"S","M",110000,0,5,3,37,1,1,1,1.0,5
25824,"M","M",90000,0,0,3,38,0,1,1,1.0,5
25825,"M","F",90000,0,0,3,38,0,0,1,1.0,4
25826,"M","M",110000,0,5,3,38,1,1,1,1.0,4
25827,"S","F",100000,0,5,3,39,1,0,1,1.0,5
25828,"M","M",100000,0,5,4,40,1,1,1,1.0,5
25829,"M","F",110000,0,5,4,40,1,1,1,1.0,4
25830,"M","M",120000,0,5,4,40,1,1,1,1.0,5
25831,"M","M",110000,0,5,4,39,1,1,1,1.0,4
25832,"S","M",110000,0,5,4,39,1,1,1,1.0,5
25833,"M","F",40000,4,0,2,61,0,0,2,0.5,4
25834,"S","M",30000,4,0,2,61,0,1,2,0.1,4
25835,"M","F",30000,4,0,2,62,0,0,2,0.1,4
25836,"M","M",50000,3,0,2,72,0,0,2,1.0,4
25837,"M","M",50000,3,0,2,72,0,1,2,1.0,5
25838,"S","F",60000,3,0,2,72,0,1,2,1.0,5
25839,"M","M",60000,3,0,2,72,0,1,2,1.0,5
25840,"M","F",60000,3,0,2,72,1,1,2,1.0,5
25841,"S","F",60000,3,0,2,72,0,1,2,0.1,5
25842,"M","M",60000,3,0,2,71,0,0,2,1.0,5
25843,"S","M",60000,3,0,2,71,0,1,2,1.0,5
25844,"S","F",40000,4,0,2,69,0,1,2,0.1,5
25845,"S","M",60000,3,0,2,70,0,0,2,0.1,4
25846,"M","F",60000,3,0,2,70,0,0,2,1.0,5
25847,"M","F",60000,3,0,2,69,0,1,2,1.0,5
25848,"S","M",40000,4,0,2,69,0,1,2,1.0,5
25849,"M","F",50000,3,0,2,69,0,1,2,1.0,4
25850,"M","M",50000,3,0,2,69,0,1,2,1.0,5
25851,"S","M",50000,4,0,2,69,0,1,2,0.1,5
25852,"S","F",50000,4,0,2,68,0,0,2,0.1,5
25853,"M","F",60000,4,0,2,67,0,0,2,1.0,5
25854,"M","M",60000,4,0,2,67,0,1,2,1.0,5
25855,"S","M",60000,4,0,2,67,0,1,2,0.1,5
25856,"S","M",30000,4,0,2,66,1,0,2,1.0,5
25857,"S","F",30000,5,0,2,66,1,1,2,1.0,4
25858,"S","F",20000,5,0,3,64,0,0,2,1.0,2
25859,"S","F",20000,5,0,3,65,0,1,2,1.0,2
25860,"S","M",20000,5,0,3,65,0,1,2,1.0,2
25861,"M","M",30000,5,0,4,65,1,1,2,1.0,2
25862,"M","M",30000,2,1,2,65,0,1,2,0.1,3
25863,"S","F",40000,5,0,3,63,1,0,2,1.0,3
25864,"M","F",40000,5,0,3,64,1,1,2,1.0,4
25865,"M","M",40000,5,0,3,64,1,1,2,1.0,4
25866,"M","M",40000,5,0,4,63,1,1,2,1.0,4
25867,"S","M",70000,5,0,3,63,1,1,2,1.0,4
25868,"M","F",70000,5,0,3,63,1,1,2,1.0,5
25869,"M","M",40000,2,1,2,63,0,1,2,0.2,5
25870,"M","M",40000,2,1,2,63,0,1,2,0.2,4
25871,"S","M",40000,2,1,2,63,0,1,2,1.0,4
25872,"S","F",70000,2,1,1,62,1,1,2,0.2,4
25873,"S","M",70000,2,1,1,63,0,0,2,1.0,5
25874,"M","F",70000,2,1,1,63,0,1,2,1.0,5
25875,"M","F",40000,2,1,2,62,1,1,2,0.2,5
25876,"M","M",60000,2,1,1,62,1,0,2,0.2,4
25877,"S","F",60000,2,1,1,61,0,1,2,1.0,4
25878,"S","F",60000,2,1,0,62,1,1,2,0.2,4
25879,"S","F",60000,2,1,0,62,1,0,2,1.0,5
25880,"M","M",60000,2,1,0,62,0,1,2,1.0,5
25881,"M","F",60000,2,1,0,62,0,1,2,1.0,5
25882,"M","M",60000,2,1,0,62,0,1,2,1.0,5
25883,"M","M",60000,2,1,2,61,1,1,2,0.2,5
25884,"M","M",40000,2,1,2,59,0,1,2,1.0,4
25885,"M","F",40000,2,1,2,59,0,1,2,1.0,3
25886,"M","F",60000,2,1,2,60,1,1,2,0.2,3
25887,"M","M",60000,2,1,2,60,1,1,2,0.2,4
25888,"M","F",60000,2,1,2,60,1,1,2,0.2,4
25889,"M","M",60000,2,1,1,60,1,1,2,0.2,4
25890,"M","F",60000,2,1,1,60,0,0,2,1.0,4
25891,"S","M",80000,3,1,1,60,1,1,2,0.1,4
25892,"M","F",60000,2,1,2,59,1,0,2,0.2,5
25893,"S","F",60000,2,1,2,59,0,1,2,1.0,4
25894,"M","M",60000,2,1,2,59,0,1,2,1.0,4
25895,"M","M",40000,2,1,4,58,1,1,2,0.2,4
25896,"M","F",70000,2,1,2,58,0,0,2,1.0,3
25897,"M","F",70000,2,1,2,58,0,1,2,1.0,4
25898,"M","F",70000,2,1,2,57,0,1,2,0.2,4
25899,"M","F",70000,2,1,2,58,0,1,2,1.0,4
25900,"M","F",70000,2,1,2,58,0,1,2,1.0,4
25901,"M","M",70000,2,1,2,57,1,1,2,0.2,3
25902,"M","M",70000,2,1,2,58,0,0,2,1.0,3
25903,"M","M",70000,2,1,2,58,1,1,2,0.2,3
25904,"S","M",60000,3,1,2,56,0,1,2,1.0,3
25905,"M","M",60000,3,1,3,56,1,1,2,0.2,4
25906,"S","F",10000,5,0,2,66,0,0,1,0.1,3
25907,"M","F",10000,2,1,2,66,0,0,1,0.1,3
25908,"M","F",60000,0,0,1,31,0,1,2,0.1,3
25909,"M","M",60000,0,0,1,31,1,0,2,0.5,3
25910,"M","F",60000,0,0,1,31,1,1,2,0.5,3
25911,"S","F",40000,0,0,2,32,1,1,2,0.1,3
25912,"M","M",10000,2,1,2,63,0,0,1,0.1,3
25913,"M","M",10000,2,1,2,63,0,1,1,0.5,2
25914,"M","M",30000,0,0,1,32,0,1,2,0.5,2
25915,"S","F",30000,0,0,1,32,0,1,2,0.1,3
25916,"M","F",60000,0,0,2,32,1,0,2,0.5,3
25917,"M","M",60000,0,0,2,32,1,1,2,0.1,3
25918,"S","F",30000,2,0,2,64,1,0,1,0.5,3
25919,"M","F",30000,2,0,2,63,1,0,1,0.1,2
25920,"M","M",40000,2,0,2,64,1,0,1,0.1,2
25921,"S","M",30000,2,0,2,63,1,0,1,0.5,5
25922,"S","F",30000,2,0,2,63,1,0,1,0.5,2
25923,"S","M",10000,2,1,2,62,0,1,1,0.5,2
25924,"S","F",70000,0,0,2,31,1,1,2,0.0,2
25925,"M","F",40000,0,0,2,32,0,0,2,0.1,3
25926,"M","M",20000,4,0,2,62,1,0,1,0.5,4
25927,"S","F",20000,2,1,2,61,1,1,1,0.5,3
25928,"M","M",20000,2,1,2,62,1,1,1,0.5,3
25929,"S","F",40000,0,0,1,33,0,1,2,0.1,3
25930,"S","M",40000,0,0,1,33,0,0,2,0.5,3
25931,"S","M",40000,0,0,1,33,0,1,2,0.5,3
25932,"S","M",40000,0,0,1,32,0,1,2,0.1,3
25933,"S","M",60000,0,0,2,33,0,0,2,0.1,3
25934,"S","M",70000,0,0,2,33,0,0,2,0.0,3
25935,"M","F",20000,2,1,2,61,1,0,1,0.1,3
25936,"S","F",20000,2,1,2,60,1,1,1,0.5,2
25937,"M","M",20000,2,1,2,61,1,1,1,0.1,2
25938,"S","M",30000,3,0,2,60,1,1,1,0.5,2
25939,"M","M",20000,2,1,2,59,1,0,1,0.5,2
25940,"S","M",20000,2,1,2,59,1,1,1,0.5,2
25941,"M","F",20000,2,1,2,59,1,1,1,0.1,2
25942,"S","F",60000,0,0,2,30,1,1,2,0.1,2
25943,"S","F",70000,0,0,2,31,1,0,2,0.0,3
25944,"S","M",20000,2,1,2,57,1,0,1,0.5,3
25945,"M","M",30000,3,0,2,58,1,1,1,0.5,2
25946,"M","F",40000,2,0,2,57,1,1,1,0.5,3
25947,"S","M",40000,3,0,2,56,1,1,1,0.5,3
25948,"S","F",40000,3,0,2,56,1,1,1,0.5,2
25949,"S","F",40000,3,0,2,56,1,0,1,0.5,2
25950,"S","M",40000,0,0,2,35,0,1,2,0.5,2
25951,"S","M",40000,0,0,2,35,1,1,2,0.1,3
25952,"S","M",40000,0,0,2,35,1,0,2,0.1,3
25953,"M","M",40000,0,0,2,34,0,0,2,0.5,3
25954,"M","M",60000,0,0,2,35,0,1,2,0.1,3
25955,"S","F",60000,0,0,2,35,1,0,2,0.1,3
25956,"M","M",50000,0,0,2,35,0,0,2,0.5,3
25957,"M","F",60000,0,0,2,34,0,1,2,0.1,3
25958,"S","M",80000,2,0,2,54,1,0,1,0.5,4
25959,"S","F",60000,0,0,2,33,0,1,2,0.1,3
25960,"M","M",70000,2,0,2,53,1,0,1,0.5,4
25961,"S","M",70000,2,0,2,53,1,1,1,0.5,3
25962,"S","F",80000,0,0,1,37,1,1,2,0.0,3
25963,"S","M",60000,0,0,2,35,0,0,2,0.5,5
25964,"S","M",60000,0,0,2,36,1,1,2,0.1,4
25965,"S","F",130000,0,1,4,44,0,0,2,0.1,4
25966,"M","M",130000,1,1,4,44,0,0,2,0.0,5
25967,"M","F",70000,2,0,2,53,0,1,2,0.5,5
25968,"M","M",60000,4,4,3,46,0,1,2,1.0,3
25969,"M","M",60000,4,2,2,46,1,1,2,0.0,3
25970,"S","F",60000,4,2,2,46,1,0,2,0.0,3
25971,"S","F",70000,4,2,2,47,1,0,2,0.2,3
25972,"S","F",70000,4,2,2,47,1,1,2,0.0,4
25973,"S","F",70000,4,2,2,47,1,0,2,0.0,4
25974,"M","M",70000,4,2,2,47,1,0,2,0.2,4
25975,"S","F",70000,4,2,2,47,1,1,2,0.0,4
25976,"S","M",70000,0,0,1,42,1,0,2,0.0,4
25977,"M","F",60000,2,2,0,42,1,0,2,0.2,4
25978,"S","F",90000,5,0,0,84,1,1,2,0.0,4
25979,"S","M",70000,4,2,2,47,1,1,2,0.2,4
25980,"S","F",70000,4,2,3,47,1,1,2,0.2,4
25981,"M","M",70000,4,2,4,46,1,1,2,0.2,4
25982,"S","F",70000,0,0,1,47,1,1,2,0.0,4
25983,"M","M",70000,0,0,1,47,0,0,2,0.0,4
25984,"S","F",60000,3,2,0,46,1,0,2,0.2,4
25985,"M","M",60000,3,2,0,47,1,1,2,0.0,4
25986,"M","F",60000,3,2,0,47,1,0,2,0.0,4
25987,"M","M",40000,3,2,2,48,1,0,2,0.0,4
25988,"S","M",40000,4,3,2,48,0,1,2,0.2,3
25989,"M","M",70000,1,0,1,48,1,1,2,0.2,3
25990,"S","F",70000,1,0,1,48,1,1,2,0.0,4
25991,"M","F",70000,1,0,1,48,1,0,2,0.2,4
25992,"M","F",70000,1,0,1,48,1,1,2,0.0,3
25993,"S","F",40000,4,3,3,49,1,1,2,1.0,3
25994,"S","M",40000,4,2,2,49,1,1,2,0.2,3
25995,"M","M",40000,4,2,2,49,1,1,2,0.0,3
25996,"M","F",60000,1,0,1,49,1,1,2,0.0,3
25997,"M","F",60000,1,0,1,48,1,1,2,0.0,3
25998,"M","M",60000,1,0,1,49,1,1,2,0.2,3
25999,"M","M",40000,4,2,2,50,1,1,2,0.2,3
26000,"S","M",40000,0,0,1,50,0,1,2,0.0,3
26001,"S","M",50000,0,0,1,43,1,0,2,0.2,4
26002,"S","M",50000,0,0,1,43,1,0,2,0.0,3
26003,"S","F",60000,0,0,1,42,1,0,2,0.2,3
26004,"M","F",60000,1,0,1,49,1,0,2,0.0,4
26005,"M","F",60000,1,0,1,49,1,1,2,0.0,3
26006,"M","M",60000,4,3,0,50,0,1,2,0.2,3
26007,"M","M",60000,4,3,0,51,0,1,2,0.0,4
26008,"M","F",70000,5,5,3,51,0,0,2,1.0,4
26009,"M","M",70000,5,5,3,51,0,1,2,1.0,4
26010,"M","F",70000,5,5,3,50,0,1,2,1.0,4
26011,"S","F",80000,2,0,0,51,1,1,2,0.0,4
26012,"M","M",80000,1,0,1,52,1,0,2,0.2,4
26013,"S","F",60000,1,0,1,52,1,1,2,0.2,3
26014,"S","F",60000,1,0,1,52,1,1,2,0.0,4
26015,"M","M",60000,1,0,1,52,1,0,2,0.2,4
26016,"S","M",60000,1,0,1,52,1,1,2,0.0,4
26017,"M","M",70000,5,4,2,52,0,0,2,0.0,4
26018,"M","M",80000,5,0,0,52,1,0,2,0.0,4
26019,"M","M",80000,4,4,1,41,1,1,1,0.0,4
26020,"M","M",100000,1,0,0,41,1,1,1,0.0,5
26021,"S","F",100000,1,0,0,41,1,1,1,0.0,5
26022,"M","F",100000,1,0,0,41,1,1,1,0.2,5
26023,"M","F",60000,2,2,1,41,1,1,1,0.0,5
26024,"S","F",80000,4,4,1,39,1,0,1,0.0,4
26025,"S","F",90000,2,0,0,40,1,1,1,0.0,5
26026,"S","F",70000,5,5,3,43,0,1,1,1.0,4
26027,"S","F",110000,1,0,1,40,1,1,1,0.1,4
26028,"S","F",130000,1,0,1,40,1,0,1,0.2,5
26029,"M","M",80000,5,5,3,44,1,0,1,0.0,5
26030,"M","F",60000,3,3,1,44,0,0,1,0.5,5
26031,"S","F",60000,3,3,1,45,0,1,1,0.0,4
26032,"M","F",70000,5,5,4,45,0,0,1,1.0,4
26033,"S","M",70000,0,0,1,45,1,1,1,0.5,4
26034,"M","F",60000,3,3,2,46,0,1,1,0.0,4
26035,"S","M",60000,3,3,2,46,0,1,1,0.5,4
26036,"S","F",60000,3,3,2,45,0,1,1,0.5,4
26037,"S","M",20000,0,0,2,37,0,1,3,0.1,4
26038,"S","F",30000,0,0,1,36,1,1,3,0.2,1
26039,"M","M",60000,2,0,2,53,0,0,2,0.5,2
26040,"M","F",70000,2,1,0,53,1,1,2,0.5,4
26041,"M","F",70000,3,2,0,53,1,1,2,0.0,4
26042,"M","M",90000,2,0,1,53,1,1,2,0.2,4
26043,"M","F",80000,2,0,2,54,0,0,2,0.5,4
26044,"S","M",80000,2,0,2,54,0,1,2,0.1,3
26045,"S","M",80000,2,0,2,54,0,0,2,0.1,3
26046,"S","F",80000,2,0,2,54,0,0,2,0.5,3
26047,"M","F",80000,2,0,2,54,0,1,2,0.5,3
26048,"M","M",60000,2,0,2,54,0,1,2,0.5,3
26049,"M","M",60000,2,0,2,54,1,1,2,0.1,4
26050,"S","M",60000,2,0,2,54,1,0,2,0.1,4
26051,"M","M",40000,3,0,2,77,0,0,2,0.5,4
26052,"M","F",90000,5,5,3,45,0,1,2,0.2,4
26053,"M","M",100000,3,1,3,45,0,1,2,0.2,4
26054,"S","M",100000,4,1,4,45,0,1,2,0.0,5
26055,"S","M",100000,4,1,4,45,1,0,2,0.2,5
26056,"S","F",100000,4,1,4,44,1,1,2,0.2,4
26057,"S","M",110000,2,2,3,45,1,1,2,0.2,4
26058,"S","F",120000,3,2,4,44,1,1,2,0.2,5
26059,"M","M",130000,1,1,4,44,0,1,2,0.0,5
26060,"M","M",130000,1,2,1,44,1,1,2,0.0,5
26061,"S","M",170000,0,0,3,45,1,1,2,0.1,5
26062,"M","M",80000,4,3,2,46,0,0,2,0.2,5
26063,"M","M",80000,4,3,2,46,0,1,2,0.0,4
26064,"M","M",100000,5,2,1,46,0,1,2,0.2,4
26065,"S","F",110000,3,2,4,46,0,1,2,0.1,4
26066,"M","F",70000,3,2,0,54,1,0,2,0.0,5
26067,"M","F",70000,3,2,1,54,0,0,2,0.0,4
26068,"M","M",70000,4,3,0,53,0,0,2,0.5,4
26069,"M","F",70000,4,3,0,54,0,1,2,0.0,4
26070,"S","M",90000,2,1,0,54,1,1,2,0.5,4
26071,"S","F",80000,2,0,2,55,0,1,2,0.1,4
26072,"S","F",80000,2,0,2,55,0,0,2,0.5,3
26073,"S","F",50000,2,0,2,76,0,1,2,0.1,3
26074,"M","M",80000,4,3,2,46,0,0,2,0.2,5
26075,"S","F",90000,0,0,2,47,1,1,2,0.2,4
26076,"M","F",80000,5,4,2,47,0,1,2,0.5,4
26077,"M","M",80000,5,4,3,47,0,1,2,0.5,4
26078,"M","M",90000,5,4,3,48,0,1,2,0.1,4
26079,"M","M",90000,5,4,4,48,0,1,2,0.5,4
26080,"M","F",100000,1,2,3,47,0,1,2,0.5,4
